epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,5675.22,0.74783,0.46024,0.95644,0.92803,0.80755,0.884,0.62985,0.8615,0.52381,1.064,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,5719.64,0.71262,0.43165,0.9428,0.9113,0.80161,0.87015,0.62734,0.85554,0.51794,1.07779,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,5763.06,0.71743,0.46427,0.92439,0.9126,0.79866,0.86699,0.62976,0.84898,0.50902,1.05408,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,5807.13,0.70805,0.42487,0.94751,0.9282,0.80124,0.86568,0.61864,0.84595,0.52733,1.06152,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,5849.93,0.72595,0.43632,0.94204,0.87378,0.81873,0.86475,0.6254,0.85889,0.53601,1.06872,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,5894.95,0.69945,0.43725,0.95281,0.92231,0.78878,0.86739,0.62225,0.84424,0.51868,1.04631,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,5939.6,0.71954,0.45388,0.93524,0.93042,0.78721,0.86585,0.62053,0.85495,0.5296,1.05965,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,5984.19,0.68601,0.42687,0.94041,0.93962,0.78994,0.86159,0.6259,0.85754,0.5326,1.08399,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,6028.77,0.70406,0.43227,0.93133,0.9264,0.7993,0.85669,0.6234,0.8558,0.50622,1.06693,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,6074.06,0.66344,0.41149,0.93043,0.92585,0.81176,0.8666,0.61494,0.85694,0.51185,1.0883,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,6119,0.69968,0.43189,0.92902,0.92644,0.79531,0.8667,0.63117,0.83771,0.505,1.06272,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,6166.22,0.69213,0.43123,0.94011,0.93321,0.79374,0.86428,0.61988,0.85107,0.52202,1.06276,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,6212.2,0.66628,0.41007,0.93727,0.92208,0.80779,0.8701,0.62475,0.85711,0.50661,1.07338,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,6257.82,0.6818,0.40305,0.94497,0.8756,0.79852,0.85629,0.62089,0.86195,0.53913,1.07897,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,6302.88,0.69626,0.42864,0.93833,0.90188,0.80021,0.86807,0.63105,0.85308,0.52584,1.0564,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,6348.26,0.68944,0.43166,0.91211,0.93873,0.78791,0.86797,0.62243,0.84932,0.52224,1.0581,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,6392.36,0.68775,0.40934,0.92383,0.9163,0.79737,0.86093,0.62354,0.8356,0.50923,1.04958,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,6437.82,0.66872,0.42326,0.94615,0.94446,0.80519,0.86477,0.62307,0.8417,0.50169,1.05429,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,6482.46,0.68246,0.42485,0.94653,0.92606,0.80209,0.87372,0.6304,0.83689,0.51057,1.06096,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,6527.74,0.66284,0.41076,0.92557,0.92595,0.78789,0.87073,0.63534,0.83092,0.51057,1.05453,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,6573.12,0.65748,0.40193,0.92744,0.916,0.805,0.86737,0.62698,0.85063,0.51155,1.07151,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,6617.7,0.65691,0.39973,0.91993,0.93098,0.78167,0.86002,0.61797,0.844,0.52902,1.0631,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,6661.22,0.68097,0.41599,0.91301,0.91476,0.80587,0.87171,0.62709,0.84759,0.5273,1.05858,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,6705.94,0.63633,0.38813,0.93598,0.94161,0.79476,0.86405,0.61524,0.84764,0.52448,1.0537,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,6749.85,0.66213,0.40314,0.91162,0.93887,0.80458,0.86276,0.61919,0.84999,0.51397,1.06063,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,6794.48,0.64326,0.38965,0.91531,0.94079,0.80053,0.87069,0.6321,0.84732,0.50898,1.06075,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,6838.65,0.67411,0.41896,0.92865,0.90482,0.82728,0.86463,0.62589,0.83638,0.47672,1.04923,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,6883.2,0.67658,0.41214,0.93233,0.93326,0.80256,0.86609,0.62064,0.84119,0.50094,1.06279,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,6927.53,0.63238,0.3901,0.91422,0.92765,0.81758,0.86685,0.62085,0.84374,0.51208,1.06598,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,6972.89,0.65889,0.39982,0.9129,0.91823,0.81463,0.86862,0.62632,0.83987,0.48181,1.05353,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,7016.9,0.6576,0.40379,0.92972,0.91079,0.81025,0.86804,0.62897,0.83115,0.52128,1.04087,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,7061.98,0.62868,0.39169,0.90753,0.92661,0.79804,0.86311,0.62778,0.83514,0.50788,1.06684,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,7106.26,0.63709,0.39075,0.92282,0.94335,0.80046,0.87606,0.63049,0.82636,0.48492,1.05106,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,7150.26,0.65473,0.40796,0.92994,0.94705,0.81209,0.86603,0.6251,0.84619,0.49373,1.0653,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,7194.94,0.62969,0.38365,0.92094,0.9411,0.80354,0.87912,0.64515,0.83287,0.50882,1.06824,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,7240.41,0.6297,0.3886,0.92154,0.93223,0.81746,0.89592,0.65594,0.8221,0.4907,1.03754,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,7285.57,0.61475,0.38093,0.92283,0.90798,0.81872,0.86929,0.62896,0.8238,0.5049,1.04273,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,7330.9,0.64854,0.38853,0.92007,0.93906,0.80335,0.87301,0.63448,0.83085,0.50416,1.04775,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,7376.85,0.61557,0.38005,0.90612,0.9407,0.81055,0.89593,0.6538,0.83156,0.48724,1.06139,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,7422.26,0.62471,0.38541,0.90171,0.92169,0.81889,0.88547,0.64344,0.82756,0.48078,1.05145,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,7466.49,0.60217,0.3798,0.93776,0.94175,0.80144,0.8713,0.64284,0.83135,0.49241,1.06292,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,7512.59,0.63766,0.38455,0.91916,0.93856,0.80858,0.87157,0.64029,0.81674,0.50013,1.0412,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,7556.33,0.63318,0.39674,0.92463,0.92216,0.80395,0.87441,0.64319,0.83311,0.49801,1.05046,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,7600.22,0.65867,0.42002,0.92687,0.91986,0.81236,0.87769,0.64262,0.83824,0.48374,1.05602,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,7644.39,0.64271,0.3964,0.91523,0.9387,0.81233,0.87455,0.64033,0.83395,0.47961,1.06506,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,7689.58,0.62417,0.38222,0.90321,0.94019,0.80349,0.87635,0.63605,0.84101,0.5102,1.07857,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,7734.81,0.60977,0.3794,0.90414,0.93075,0.8098,0.87106,0.62975,0.84724,0.49854,1.07577,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,7780.68,0.60145,0.38448,0.91082,0.9258,0.82947,0.87406,0.63318,0.84172,0.48917,1.06054,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,7823.89,0.60267,0.36966,0.91047,0.95015,0.80831,0.87041,0.63075,0.83796,0.4966,1.07333,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,7867.94,0.60575,0.3881,0.90378,0.91823,0.82439,0.86749,0.62828,0.8395,0.48732,1.07115,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,7913.37,0.61405,0.38094,0.89137,0.90644,0.82334,0.87982,0.64228,0.83448,0.45859,1.08444,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,7959.37,0.62396,0.40001,0.91948,0.94775,0.81025,0.87643,0.63369,0.83095,0.47411,1.07263,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,8004.42,0.60442,0.39032,0.90683,0.94332,0.8028,0.88528,0.64127,0.83259,0.47877,1.06854,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,8049.05,0.58858,0.35211,0.89004,0.92816,0.82541,0.88232,0.63762,0.8426,0.47586,1.07427,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,8093.26,0.5981,0.36584,0.89755,0.91744,0.8508,0.8758,0.6395,0.83382,0.46774,1.0763,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,8137.39,0.58328,0.35333,0.91292,0.90945,0.81629,0.86721,0.63534,0.82635,0.48031,1.06048,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,8181.17,0.61532,0.3686,0.92463,0.93376,0.80295,0.8652,0.63672,0.83288,0.4906,1.06798,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,8226.05,0.57071,0.36375,0.89405,0.92181,0.81146,0.8743,0.64035,0.84388,0.48126,1.0735,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,8269.9,0.57858,0.36757,0.92077,0.93241,0.81736,0.88218,0.64565,0.83472,0.48348,1.07119,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,8313.61,0.60387,0.37579,0.91244,0.93862,0.81386,0.87944,0.64329,0.83532,0.48081,1.06803,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,8357.47,0.58542,0.36182,0.90546,0.94694,0.81882,0.87679,0.64172,0.82644,0.49013,1.06659,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,8402.76,0.59196,0.36395,0.9194,0.94231,0.79339,0.87244,0.63882,0.84115,0.491,1.09198,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,8447.37,0.56899,0.3455,0.88572,0.93333,0.80801,0.86698,0.63508,0.83933,0.48158,1.07079,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,8491.85,0.59002,0.35221,0.90233,0.93658,0.81085,0.86929,0.64125,0.82111,0.49023,1.05828,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,8536.08,0.56645,0.36104,0.90831,0.92159,0.80531,0.86124,0.63514,0.82521,0.4895,1.05805,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,8581.46,0.56579,0.35581,0.89278,0.93648,0.80118,0.85627,0.62371,0.83625,0.53188,1.05492,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,8624.92,0.59897,0.37538,0.91672,0.91104,0.83793,0.86882,0.63491,0.84044,0.48652,1.08673,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,8670.95,0.5923,0.35531,0.90802,0.93867,0.80567,0.86523,0.63874,0.81572,0.46755,1.07123,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,8715.37,0.57157,0.35607,0.8942,0.90897,0.83402,0.86767,0.62915,0.82364,0.46091,1.07084,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,8760.28,0.57861,0.36344,0.91257,0.91526,0.831,0.87045,0.63167,0.82954,0.48318,1.06377,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,8803.53,0.57665,0.36468,0.89092,0.92408,0.81027,0.87201,0.62865,0.82333,0.47218,1.06314,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,8847.98,0.57135,0.35962,0.90599,0.92282,0.8075,0.88224,0.63797,0.83533,0.4737,1.08681,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,8892.09,0.54024,0.34161,0.88403,0.93349,0.80128,0.87552,0.63991,0.82937,0.46811,1.08517,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,8936.69,0.56711,0.35473,0.88683,0.92373,0.81639,0.88242,0.63969,0.8359,0.48317,1.10624,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,8980.76,0.58164,0.35165,0.89938,0.93481,0.80279,0.87286,0.63775,0.82377,0.48332,1.0678,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,9025.35,0.59583,0.36101,0.90332,0.9289,0.80705,0.89682,0.64994,0.83911,0.47646,1.07694,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,9069.06,0.57832,0.3575,0.88349,0.92828,0.81093,0.89446,0.65416,0.81892,0.47321,1.052,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,9114.32,0.57064,0.34525,0.89093,0.91809,0.80784,0.87528,0.64077,0.82528,0.48103,1.06528,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,9159.12,0.55746,0.34414,0.88262,0.95271,0.80724,0.8779,0.6389,0.81616,0.48164,1.0464,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,9202.91,0.55638,0.35065,0.89879,0.92656,0.8173,0.87167,0.63503,0.82566,0.49495,1.05403,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,9247.33,0.54649,0.344,0.88427,0.92816,0.80754,0.86955,0.63561,0.81993,0.53015,1.06488,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,9291.61,0.56057,0.348,0.90667,0.90645,0.81681,0.87455,0.64497,0.82085,0.48177,1.06816,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,9335.53,0.56271,0.34723,0.90598,0.92474,0.81913,0.87235,0.63984,0.82508,0.47228,1.06305,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,9381.16,0.58333,0.36037,0.89881,0.94404,0.80585,0.86917,0.63992,0.81727,0.49339,1.04413,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,9424.99,0.55098,0.34018,0.89876,0.93959,0.7931,0.86816,0.64143,0.82773,0.47967,1.07903,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,9469.85,0.56584,0.3469,0.8979,0.92883,0.80228,0.86727,0.63866,0.82251,0.47,1.06625,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,9514.22,0.55994,0.35063,0.88181,0.93765,0.80136,0.86722,0.64247,0.81347,0.47078,1.0551,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,9557.38,0.56174,0.34454,0.90353,0.92079,0.81866,0.87388,0.64251,0.82314,0.47863,1.06074,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,9600.59,0.54584,0.34474,0.87359,0.94438,0.82159,0.87803,0.64431,0.81843,0.47158,1.06555,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,9645.23,0.54838,0.33592,0.88428,0.94796,0.81554,0.88369,0.64917,0.81519,0.46245,1.07364,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,9688.14,0.52985,0.32837,0.88208,0.94735,0.81799,0.87979,0.6499,0.81365,0.45909,1.07754,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,9732.4,0.53947,0.33221,0.89964,0.94637,0.80732,0.8655,0.64363,0.81126,0.48419,1.07359,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,9775.9,0.54116,0.32695,0.8857,0.92937,0.82416,0.86763,0.6365,0.81438,0.48242,1.074,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,9820.7,0.55359,0.32927,0.89299,0.93545,0.80901,0.86239,0.62936,0.82288,0.49215,1.07698,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,9863.86,0.56963,0.3498,0.88589,0.94957,0.80016,0.86985,0.63424,0.82496,0.48,1.07969,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,9908.06,0.52811,0.33197,0.87143,0.93122,0.81508,0.86442,0.6303,0.81598,0.47888,1.06821,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,9952.54,0.54448,0.33164,0.90276,0.91485,0.80931,0.87012,0.6371,0.81126,0.47992,1.06909,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,9997.6,0.53886,0.33773,0.88551,0.93849,0.81789,0.87548,0.63435,0.81307,0.45717,1.06669,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,10044,0.54789,0.34388,0.88216,0.952,0.81163,0.88973,0.64368,0.81848,0.46409,1.06209,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,10090.8,0.52801,0.33169,0.88864,0.94608,0.82033,0.89147,0.64205,0.81855,0.47958,1.05804,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,10135.1,0.53561,0.33607,0.86986,0.93372,0.8025,0.87616,0.64285,0.8237,0.49151,1.06338,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,10178.5,0.5347,0.32601,0.89136,0.92347,0.81823,0.86783,0.63868,0.8273,0.49281,1.06735,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,10221.6,0.55482,0.33282,0.87277,0.93969,0.80283,0.87152,0.6419,0.82365,0.48843,1.06876,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,10266.2,0.52333,0.33171,0.87427,0.91273,0.80144,0.87536,0.6417,0.82694,0.49409,1.07037,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,10311.4,0.54465,0.32113,0.8908,0.91587,0.80135,0.8719,0.63796,0.83122,0.49323,1.06506,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,10357.3,0.5203,0.33716,0.87708,0.91126,0.8153,0.87657,0.64074,0.82272,0.47697,1.07332,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,10401.7,0.52335,0.31665,0.87711,0.91581,0.83051,0.87516,0.64301,0.8198,0.46999,1.06973,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,10445.1,0.51361,0.32608,0.87913,0.92256,0.82308,0.87413,0.64668,0.81614,0.45948,1.07219,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,10489.6,0.50047,0.30851,0.86954,0.89088,0.83235,0.87023,0.64349,0.81841,0.46346,1.07005,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,10536.9,0.49989,0.30765,0.86697,0.91108,0.8222,0.86645,0.64634,0.8069,0.4689,1.05843,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,10581,0.55667,0.34211,0.89065,0.92521,0.80485,0.86693,0.63298,0.80929,0.46634,1.05835,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,10625.2,0.52896,0.33321,0.88301,0.91426,0.81558,0.86918,0.63621,0.82585,0.46417,1.07385,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,10668.7,0.51173,0.31367,0.88213,0.94022,0.81864,0.88107,0.64886,0.82745,0.44207,1.06588,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,10713.9,0.54147,0.32612,0.88592,0.92624,0.81569,0.87206,0.64388,0.81741,0.44717,1.06766,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,10758,0.52612,0.32196,0.90034,0.94752,0.81533,0.86885,0.64956,0.81582,0.45738,1.07083,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,10802.3,0.51632,0.31429,0.87189,0.94558,0.81362,0.8688,0.64197,0.81779,0.45602,1.06694,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,10846.6,0.52228,0.32104,0.86567,0.9387,0.81553,0.86776,0.63861,0.81503,0.45421,1.06331,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,10891.3,0.5189,0.31431,0.88062,0.94718,0.80887,0.86958,0.63554,0.82246,0.46456,1.07475,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,10935.8,0.52587,0.32236,0.89548,0.93611,0.81364,0.87164,0.63528,0.81411,0.46355,1.0542,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,10981.8,0.49687,0.3032,0.85513,0.93631,0.81473,0.89665,0.65534,0.82278,0.47569,1.05642,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,11026,0.48723,0.31026,0.86021,0.92594,0.81291,0.87964,0.64117,0.82418,0.46575,1.06845,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,11071.7,0.51529,0.33209,0.88007,0.93577,0.8077,0.86866,0.6372,0.81804,0.45608,1.07843,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,11117.4,0.5262,0.32416,0.88729,0.93429,0.81649,0.86702,0.63976,0.81443,0.45236,1.07046,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,11161.9,0.49024,0.31205,0.86453,0.94241,0.81062,0.86971,0.64189,0.82154,0.45206,1.07626,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,11205.8,0.52567,0.32152,0.87447,0.95139,0.8154,0.86747,0.63668,0.81465,0.44791,1.06874,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,11250.7,0.51504,0.31088,0.86216,0.94517,0.823,0.87942,0.64112,0.81018,0.43665,1.07047,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,11295.2,0.51903,0.32877,0.86141,0.94682,0.81622,0.88027,0.64641,0.81501,0.452,1.07474,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,11341,0.51395,0.31982,0.88715,0.93998,0.81957,0.88013,0.65226,0.81361,0.45098,1.07593,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,11385.4,0.50138,0.31135,0.87187,0.94173,0.81678,0.87039,0.64517,0.81142,0.4597,1.06438,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,11429.7,0.50855,0.3191,0.88691,0.93409,0.81675,0.86333,0.63858,0.81156,0.45529,1.07188,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,11472.8,0.49035,0.29744,0.88167,0.92273,0.82289,0.87548,0.64387,0.80783,0.45027,1.06412,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,11517,0.50247,0.31208,0.88764,0.9398,0.8106,0.8786,0.64892,0.81104,0.44274,1.06436,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,11559.6,0.50628,0.30598,0.8746,0.92476,0.81735,0.87792,0.64886,0.80998,0.44455,1.07027,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,11604.1,0.50469,0.31805,0.85898,0.93466,0.8056,0.87568,0.65428,0.81218,0.45036,1.06691,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
